offer_id;lat;lon;bfs_number;bfs_name
7468881;47.55087661743164;8.693208694458008;221;Hettlingen
7368096;46.46567916870117;6.84184455871582;5890;Vevey
7468825;47.131629943847656;7.266219615936279;371;Biel/Bienne
7457739;47.177513122558594;8.710317611694336;1321;Feusisberg
7468712;47.37321090698242;8.046985626220703;4013;Unterentfelden
7411278;46.862701416015625;9.519031524658203;3901;Chur
7301759;47.56281280517578;7.616721153259277;2701;Basel
7418552;47.55506134033203;7.553959846496582;2762;Allschwil
7468358;46.94636917114258;7.426689147949219;351;Bern
7468237;47.479225158691406;9.576885223388672;3237;Thal
7468217;47.36670684814453;7.956192493438721;2497;Obergösgen
7468162;46.197052001953125;6.189189910888672;6612;Chêne-Bougeries
7468127;46.92572021484375;7.3785576820373535;355;Köniz
7468034;46.18622970581055;6.135648250579834;6608;Carouge (GE)
7308404;47.29627990722656;8.744394302368164;115;Gossau (ZH)
7468037;45.99075698852539;8.945945739746094;5210;Paradiso
7467995;47.391357421875;8.188180923461914;4201;Lenzburg
7467971;47.348026275634766;8.594538688659668;161;Zollikon
7467951;46.36656188964844;8.973454475402832;5281;Biasca
7467936;47.51860427856445;7.696498870849609;2831;Pratteln
7467914;46.759037017822266;7.619719982147217;942;Thun
7467853;47.52240753173828;8.547454833984375;53;Bülach
7467799;46.89085006713867;8.25251579284668;1407;Sarnen
7467747;46.53382873535156;6.61189079284668;5586;Lausanne
7467774;47.27184677124024;8.910683631896973;120;Wald (ZH)
7467756;47.25912857055664;8.18297290802002;4141;Reinach (AG)
7467711;47.55503082275391;9.361129760742188;4436;Romanshorn
7467703;47.5312728881836;7.988627433776855;4161;Eiken
7409493;47.41940307617188;9.072043418884276;3392;Kirchberg (SG)
7467687;47.2264404296875;8.815746307373047;3340;Rapperswil-Jona
7467681;47.37047958374024;8.382351875305176;4075;Rudolfstetten-Friedlisberg
7467662;47.05968475341797;8.310422897338867;1061;Luzern
7467648;46.31435012817383;6.900086402893066;6158;Vionnaz
7467643;47.43862533569336;9.399118423461914;3203;St. Gallen
7467572;47.37681579589844;8.815716743469238;173;Hittnau
7379722;46.5151596069336;6.687925815582275;5606;Lutry
7467362;46.9043083190918;6.48164701461792;6511;Les Verrières
7467518;47.23698043823242;8.755477905273438;158;Stäfa
7467531;47.22768783569336;8.835078239440918;3340;Rapperswil-Jona
7467480;47.38663482666016;8.330864906311035;4031;Künten
7447205;46.3829231262207;6.857839107513428;6154;Port-Valais
7369382;46.3212776184082;7.984979152679443;6007;Naters
7467461;47.124114990234375;8.444090843200684;1064;Meierskappel
7467437;46.468868255615234;6.861739158630371;5892;Blonay - Saint-Légier
7427064;47.48260116577149;8.901642799377441;4551;Aadorf
7466939;47.26839447021485;8.643078804016113;156;Meilen
7467291;46.51847457885742;6.632765293121338;5586;Lausanne
7467218;47.46978759765625;8.33447551727295;4045;Wettingen
7015951;46.00469207763672;8.961973190307617;5192;Lugano
7440244;47.13557815551758;7.248343467712402;371;Biel/Bienne
7467202;47.5293083190918;7.644217491149902;2770;Muttenz
7466877;46.20099258422852;6.155486106872559;6621;Genève
7467082;47.39341735839844;8.775614738464355;178;Russikon
7199754;46.46430969238281;6.854193210601807;5890;Vevey
7467061;47.332462310791016;8.878400802612305;111;Bäretswil
7466970;47.35676193237305;8.528594970703125;261;Zürich
7466995;47.29983139038086;7.773283958435059;2405;Niederbuchsiten
7388101;47.61209487915039;9.05099868774414;4701;Wäldi
7192475;46.15033721923828;6.105518817901611;6605;Bardonnex
7466981;46.01961898803711;8.949782371520996;5221;Savosa
7466910;47.06821823120117;8.526924133300781;1362;Arth
7466795;47.12857818603516;9.490763664245604;3275;Sevelen
7466712;47.45076751708984;7.520137310028076;2781;Blauen
7378210;47.4395751953125;8.634795188903809;52;Bassersdorf
7465663;46.99338912963867;7.452945709228516;361;Zollikofen
7251712;46.47920608520508;6.889610290527344;5892;Blonay - Saint-Légier
7462109;47.56953048706055;9.107255935668944;4946;Weinfelden
7425185;45.95410537719727;8.915480613708496;5192;Lugano
7250665;46.55328750610352;6.698237895965576;5586;Lausanne
7430039;47.32689666748047;8.831860542297363;121;Wetzikon (ZH)
7465919;47.35794448852539;8.498031616210938;261;Zürich
7465881;47.290164947509766;8.604887962341309;152;Herrliberg
7407941;46.17625427246094;7.25527286529541;6024;Nendaz
7417953;47.08766555786133;7.425372123718262;310;Rapperswil (BE)
7465593;46.524391174316406;6.632558822631836;5586;Lausanne
7465648;47.43549728393555;8.767704963684082;180;Weisslingen
7454683;47.18659591674805;8.499632835388184;1701;Baar
7461600;46.19018173217773;6.152301788330078;6621;Genève
6939632;46.67943572998047;7.649258613586426;769;Wimmis
7449798;47.14204788208008;7.271048545837402;371;Biel/Bienne
7418016;46.77085876464844;6.6552252769470215;5938;Yverdon-les-Bains
7435469;46.90311050415039;7.50279951095581;861;Belp
7400961;47.50237655639648;8.472468376159668;88;Neerach
7465183;47.40370178222656;7.429095268249512;2788;Liesberg
7465173;46.176212310791016;7.25499963760376;6024;Nendaz
7464964;47.141822814941406;8.74080753326416;1301;Einsiedeln
7271943;47.01924514770508;7.430306434631348;546;Münchenbuchsee
6975207;46.46944427490234;6.889188766479492;5892;Blonay - Saint-Légier
6977183;47.4180908203125;8.31387996673584;4037;Oberrohrdorf
7464353;47.40966796875;8.535852432250977;261;Zürich
7464100;46.542213439941406;6.588054180145264;5591;Renens (VD)
7464053;46.981407165527344;7.5015764236450195;352;Bolligen
7348084;46.03324508666992;8.943052291870117;5180;Cureglia
7463524;47.191349029541016;8.71968936920166;1323;Wollerau
7419663;47.39117431640625;9.365891456604004;3024;Teufen (AR)
7462993;46.97648239135742;7.477489948272705;362;Ittigen
7453372;47.44666290283203;7.549654960632324;2789;Nenzlingen
7462921;47.55906677246094;8.50708293914795;58;Glattfelden
7372998;46.98283004760742;6.907191753387451;6458;Neuchâtel
7251744;46.20588302612305;6.1387457847595215;6621;Genève
7447548;46.39980697631836;6.224734306335449;5724;Nyon
7462865;47.27363204956055;8.447460174560547;2;Affoltern am Albis
7441251;47.2888069152832;8.569164276123047;141;Thalwil
7373412;46.38898468017578;6.226683616638184;5724;Nyon
7453140;47.397891998291016;8.456594467163086;247;Schlieren
7167626;46.93537139892578;7.501008987426758;356;Muri bei Bern
7462175;46.72857284545898;6.531561374664307;5757;Orbe
7462179;46.740501403808594;7.614383220672607;942;Thun
7295243;46.71442031860352;9.539501190185549;3506;Vaz/Obervaz
7461754;46.24539566040039;6.224489212036133;6629;Meinier
7461370;47.457706451416016;7.735342979431152;2823;Bubendorf
7461362;46.20598220825195;6.132436275482178;6621;Genève
7461102;46.891143798828125;7.170351982116699;2262;Gurmels
7460925;46.876800537109375;9.532493591308594;3901;Chur
7460764;46.77450942993164;7.620068073272705;939;Steffisburg
7460587;46.99399185180664;9.06917667388916;1631;Glarus Süd
7460479;46.19072723388672;6.152486801147461;6621;Genève
7420250;47.10326385498047;7.165149688720703;756;Twann-Tüscherz
7299752;47.26361083984375;8.585257530212402;295;Horgen
7460190;47.50703048706055;8.026291847229004;4163;Frick
7322422;46.49596786499024;6.389535427093506;5422;Aubonne
7272546;47.19663238525391;7.421270847320557;2543;Bettlach
7459971;47.3990592956543;8.455099105834961;247;Schlieren
7459884;46.41666412353516;6.273703575134277;5721;Gland
7453620;47.42409896850586;8.302850723266602;4035;Niederrohrdorf
7459871;46.953163146972656;9.569622039794922;3955;Landquart
6584876;47.00578689575195;6.905125141143799;6458;Neuchâtel
7459528;46.53985977172852;6.654552936553955;5586;Lausanne
7459756;47.42449188232422;8.30478286743164;4035;Niederrohrdorf
7459228;47.39005661010742;8.4922513961792;261;Zürich
7458553;47.1817626953125;9.453676223754885;3273;Grabs
7458572;46.95140838623047;7.38794994354248;351;Bern
7458487;47.07168197631836;8.404279708862305;1331;Küssnacht (SZ)
7458543;46.17479705810547;6.126460075378418;6628;Lancy
7458498;46.20096206665039;6.161199569702148;6621;Genève
7458465;47.26937103271485;7.94269323348999;4274;Brittnau
7457986;47.33956909179688;8.473102569580078;14;Wettswil am Albis
7458448;47.03633880615234;6.904425621032715;6487;Val-de-Ruz
7458348;47.411865234375;8.78945541381836;178;Russikon
7458206;46.74725341796875;7.641489028930664;929;Hilterfingen
7414790;46.99777221679688;8.602950096130371;1364;Ingenbohl
7458298;46.22460174560547;7.302038669586182;6023;Conthey
7458204;47.385353088378906;8.493080139160156;261;Zürich
6585441;47.44486999511719;7.688417911529541;2830;Lupsingen
7456913;46.500675201416016;6.480101585388184;5649;Tolochenaz
7397607;47.31697845458984;8.416177749633789;4061;Arni (AG)
7457016;46.92960357666016;6.820085048675537;6417;La Grande Béroche
7457259;47.49189758300781;7.507743835449219;2471;Bättwil
7367906;46.20135116577149;6.131540775299072;6621;Genève
7456966;47.24933242797852;8.63237190246582;293;Wädenswil
7456808;47.55104064941406;7.579087734222412;2701;Basel
7456824;47.585445404052734;9.061471939086914;4941;Märstetten
7308310;47.4083366394043;9.315224647521973;3203;St. Gallen
7456184;47.19857025146485;8.705010414123535;1323;Wollerau
7450941;47.63417434692383;8.655452728271484;35;Marthalen
7368288;47.3953971862793;8.5172119140625;261;Zürich
7390304;47.11948394775391;7.202792644500732;756;Twann-Tüscherz
7368599;47.41334533691406;9.243529319763184;3443;Gossau (SG)
7334700;47.397708892822266;8.422785758972168;243;Dietikon
7297463;46.23265075683594;6.084401607513428;6630;Meyrin
7455684;47.09037399291992;8.568368911743164;1711;Zug
7455694;47.13156127929688;7.603432178497314;413;Koppigen
7444724;47.12080764770508;8.443622589111328;1064;Meierskappel
7455639;47.37295150756836;8.432072639465332;250;Urdorf
7043003;47.38617706298828;8.482650756835938;261;Zürich
7455501;46.21117782592773;6.114524364471436;6643;Vernier
7455444;47.41517639160156;8.605565071105957;69;Wallisellen
7455429;47.23222732543945;8.83672046661377;3340;Rapperswil-Jona
7449099;47.325477600097656;8.52845287322998;131;Adliswil
7435106;47.43071365356445;8.672163009643555;176;Lindau
7455133;47.18659591674805;8.499632835388184;1701;Baar
7455033;47.36629867553711;8.562403678894043;261;Zürich
7455053;46.19093322753906;6.151401519775391;6621;Genève
6978696;47.354148864746094;8.560637474060059;261;Zürich
7357281;46.54206466674805;6.628562450408936;5587;Le Mont-sur-Lausanne
6763482;47.37046432495117;8.685418128967285;198;Uster
7454129;46.54668045043945;6.586008071899414;5583;Crissier
7454192;47.260963439941406;8.599994659423828;295;Horgen
7410154;47.354148864746094;8.560637474060059;261;Zürich
7454157;47.42648315429688;8.570707321166992;66;Opfikon
7454102;46.74260711669922;6.652919292449951;5934;Valeyres-sous-Ursins
7357031;47.21235275268555;7.583359241485596;2527;Luterbach
7367647;46.73054885864258;6.419135093688965;5744;Ballaigues
7453414;47.47623443603516;9.471476554870604;3213;Goldach
7402347;47.54145812988281;8.679723739624023;223;Neftenbach
7453985;46.53257751464844;6.61544132232666;5586;Lausanne
7453752;46.23588943481445;6.26584529876709;6626;Jussy
7395951;46.186920166015625;6.122140884399414;6628;Lancy
7453445;46.98537063598633;9.57221794128418;3954;Malans
7453368;47.49309921264648;8.33973217010498;4049;Ehrendingen
7399695;46.46080017089844;6.842614650726318;5890;Vevey
7452473;47.35945129394531;8.566969871520996;261;Zürich
7410368;47.68899917602539;8.813034057617188;2963;Ramsen
7385982;47.35750198364258;8.108957290649414;4006;Gränichen
7452362;46.80248260498047;9.255627632141112;3575;Laax
7452340;46.19657516479492;6.149281024932861;6621;Genève
7452309;47.38732147216797;8.038530349731445;4001;Aarau
7452316;47.34374237060547;8.356351852416992;4083;Zufikon
7452256;47.397891998291016;8.456594467163086;247;Schlieren
7452245;47.2277717590332;8.954118728637695;3338;Schmerikon
7345077;46.813995361328125;7.111738681793213;2183;Corminboeuf
7452112;46.34550857543945;6.162325382232666;5707;Chavannes-de-Bogis
7314739;46.50318908691406;6.486591339111328;5642;Morges
7452006;47.53753662109375;7.736774921417236;4252;Kaiseraugst
7435027;47.45016860961914;7.735836982727051;2823;Bubendorf
7450707;46.43477630615234;6.217403888702393;5718;Genolier
7450594;47.26689910888672;8.927849769592285;120;Wald (ZH)
7451907;47.354148864746094;8.560637474060059;261;Zürich
7451806;47.19252014160156;7.447214603424072;2556;Selzach
7451580;46.76556015014648;7.203187465667725;2294;Giffers
7451291;47.37489318847656;8.486019134521484;261;Zürich
7451431;46.38659286499024;6.204861640930176;5716;Eysins
7451414;46.47032928466797;6.883179664611816;5892;Blonay - Saint-Légier
7451251;47.518821716308594;8.141490936279297;4106;Mönthal
7451379;47.41886901855469;8.276954650878906;4033;Mellingen
7451158;46.20560073852539;6.164085388183594;6621;Genève
7451099;47.60615158081055;8.231978416442871;4310;Koblenz
7092427;47.18035507202149;8.518603324890137;1711;Zug
7387846;47.31328582763672;8.465909004211426;3;Bonstetten
7451045;47.43059158325195;8.543941497802734;261;Zürich
7450806;46.33247756958008;7.525665760040283;6253;Crans-Montana
6898244;47.17338562011719;7.558905601501465;2513;Biberist
7450868;47.75276947021485;8.70417594909668;2920;Thayngen
7450021;47.16255187988281;7.287060260772705;371;Biel/Bienne
7450652;46.20588302612305;6.1387457847595215;6621;Genève
7450485;47.52479553222656;7.647059917449951;2770;Muttenz
7450454;47.397891998291016;8.456594467163086;247;Schlieren
6909356;46.99383163452149;7.455907344818115;361;Zollikofen
7450455;47.09796142578125;9.063748359680176;1630;Glarus Nord
7449873;46.29117965698242;7.838688850402832;6297;Visp
7450181;47.18659591674805;8.499632835388184;1701;Baar
7450243;46.21072006225586;6.150053024291992;6621;Genève
7450083;47.4123420715332;8.588797569274902;69;Wallisellen
7300001;46.80667495727539;7.160705089569092;2196;Fribourg
7408642;46.75187683105469;7.079591274261475;2233;Hauterive (FR)
7408595;46.22433090209961;6.10640287399292;6630;Meyrin
7449628;47.53662872314453;7.627581596374512;2770;Muttenz
6977572;47.466556549072266;9.48604965209961;3216;Rorschacherberg
7449702;46.6905517578125;7.67415714263916;768;Spiez
7329528;46.23225784301758;7.867762088775635;6293;Stalden (VS)
7301804;47.54212188720703;7.589999198913574;2701;Basel
7408584;46.19010925292969;6.111699104309082;6628;Lancy
7449376;47.4179573059082;8.504796981811523;261;Zürich
7449375;47.52729797363281;8.46852970123291;100;Stadel
7391028;47.460296630859375;8.63956069946289;64;Nürensdorf
7449334;47.181396484375;8.514777183532715;1711;Zug
7449203;47.52318572998047;7.641391754150391;2770;Muttenz
7449207;47.52509307861328;9.38983917236328;4431;Roggwil (TG)
7449136;47.17588424682617;8.713177680969238;1321;Feusisberg
7449104;47.36991882324219;8.545300483703613;261;Zürich
7449069;46.44963073730469;6.871029376983643;5889;La Tour-de-Peilz
7449053;46.51450347900391;6.501402378082275;5642;Morges
7448978;46.54783630371094;6.560859203338623;5624;Bussigny
7448946;47.24826431274414;8.700231552124023;155;Männedorf
7448877;46.67510223388672;7.685596466064453;768;Spiez
7448824;47.14603805541992;8.610074043273926;1706;Oberägeri
7448820;46.45626831054688;6.870093822479248;5889;La Tour-de-Peilz
7448817;47.39131927490234;8.677709579467773;199;Volketswil
7448718;47.166934967041016;7.526558399200439;2526;Lohn-Ammannsegg
7448675;47.21653366088867;8.969256401062012;1347;Tuggen
7448670;47.27594757080078;8.83737850189209;113;Dürnten
6892511;47.19906234741211;8.881573677062988;1349;Wangen (SZ)
7448547;47.39529037475586;8.25525951385498;4068;Hägglingen
7448544;47.52525329589844;7.697169780731201;2831;Pratteln
7403294;47.36470413208008;8.3703031539917;4075;Rudolfstetten-Friedlisberg
7408624;47.05836486816406;8.33335018157959;1061;Luzern
7448423;47.27276611328125;8.7333402633667;157;Oetwil am See
7448408;46.18888473510742;6.156157493591309;6621;Genève
7448360;47.40378952026367;8.548255920410156;261;Zürich
7427810;46.52091598510742;6.681448936462402;5581;Belmont-sur-Lausanne
7448252;47.42475509643555;8.563809394836426;66;Opfikon
7172974;47.2886848449707;8.858713150024414;117;Hinwil
7448093;46.81521224975586;7.132889270782471;2197;Givisiez
6904816;47.24026107788086;8.805720329284668;3340;Rapperswil-Jona
7447873;47.48524475097656;8.76090145111084;230;Winterthur
7342220;47.346866607666016;8.255900382995605;4080;Villmergen
7447821;46.42850875854492;6.220821857452393;5718;Genolier
7447772;47.51067733764648;8.707843780517578;230;Winterthur
7447736;47.37051773071289;8.513668060302734;261;Zürich
7447537;47.23777389526367;8.809547424316406;3340;Rapperswil-Jona
6820006;46.228153228759766;7.377718448638916;6266;Sion
7447597;47.32122802734375;8.53572940826416;135;Kilchberg (ZH)
7427123;47.12232971191406;8.399736404418945;1055;Gisikon
7447628;47.25395965576172;8.615828514099121;295;Horgen
7447653;46.4370231628418;6.205551624298096;5718;Genolier
7447552;47.52410507202149;7.911290168762207;4264;Zuzgen
7447483;46.20008850097656;6.132386207580566;6621;Genève
7447336;46.93323516845703;9.559101104736328;3947;Zizers
7447431;47.23338317871094;7.573905467987059;2554;Riedholz
7446787;47.49732971191406;7.551655769348144;2775;Therwil
7447215;47.25139999389648;8.598562240600586;295;Horgen
7301956;47.53806686401367;7.965370178222656;4172;Münchwilen (AG)
7446534;46.770774841308594;7.176466941833496;2206;Marly
7406205;46.773193359375;7.620513916015625;939;Steffisburg
7358452;47.37013244628906;7.345327377319336;6711;Delémont
7446412;47.04603958129883;7.149672985076904;497;Lüscherz
7368893;47.272796630859375;8.642058372497559;156;Meilen
7413343;46.22218322753906;7.583653450012207;6252;Anniviers
7445997;47.429954528808594;8.560653686523438;66;Opfikon
7175688;47.39844512939453;8.43955135345459;247;Schlieren
7445680;47.6348991394043;8.997163772583008;4816;Homburg
7445108;47.45597457885742;8.637772560119629;64;Nürensdorf
7217083;46.96501159667969;7.120597362518311;2284;Mont-Vully
7407663;47.231693267822266;9.04029369354248;3341;Gommiswald
7134268;45.9825325012207;8.844254493713379;5239;Tresa
7445172;46.11058807373047;8.933703422546387;5238;Monteceneri
7427927;47.00733184814453;7.005182266235352;6461;La Tène
7444812;47.47760391235352;9.461467742919922;3213;Goldach
7444685;47.06587600708008;7.197060585021973;751;Täuffelen
7444147;47.17877960205078;8.547588348388672;1701;Baar
7443838;47.30066680908203;8.446938514709473;5;Hedingen
7443701;47.3492546081543;8.724555015563965;198;Uster
7443702;47.237548828125;8.743499755859375;158;Stäfa
7443660;47.05379867553711;9.41997528076172;3293;Mels
7443553;47.198272705078125;8.521507263183594;1701;Baar
7443154;46.81502151489258;7.1031694412231445;2175;Belfaux
7306323;47.45377349853516;8.325894355773926;4034;Neuenhof
7347535;47.40700912475586;9.6093111038208;3232;Balgach
7401052;46.45048522949219;6.861926078796387;5889;La Tour-de-Peilz
7372193;46.44302749633789;6.909816741943359;5886;Montreux
7441988;47.41262435913086;8.53308391571045;261;Zürich
7357653;46.51508331298828;6.568745136260986;5648;Saint-Sulpice (VD)
7442304;47.10762023925781;7.24434232711792;732;Bellmund
7442036;47.41645812988281;8.57578182220459;69;Wallisellen
7442053;47.488040924072266;8.335511207580566;4049;Ehrendingen
7442040;47.27714538574219;8.83998966217041;113;Dürnten
7429446;46.31919860839844;6.186047077178955;5712;Coppet
7305145;46.51386642456055;6.845412731170654;2321;Attalens
7441705;46.19077301025391;6.160567760467529;6621;Genève
7440234;47.38629531860352;8.525397300720215;261;Zürich
7441230;47.49205017089844;8.226237297058105;4095;Brugg
7441160;47.42524719238281;8.30752182006836;4035;Niederrohrdorf
7440999;47.39040756225586;9.580217361450195;3253;Marbach (SG)
7440843;46.73106002807617;6.534222602844238;5757;Orbe
7440893;46.54668045043945;6.586008071899414;5583;Crissier
7440713;46.45689392089844;7.458196640014648;792;Lenk
7440579;47.60798263549805;8.820632934570312;4821;Hüttwilen
7440577;45.993408203125;8.946000099182129;5192;Lugano
6408551;46.87795639038086;8.640304565429688;1201;Altdorf (UR)
7391522;46.89532852172852;7.16033411026001;2262;Gurmels
7439840;46.21197128295898;7.006613731384277;6217;Saint-Maurice
7439639;47.09904098510742;8.644845962524414;1706;Oberägeri
7428397;46.79509735107422;9.25873565673828;3581;Sagogn
7439412;46.62340927124024;7.369841575622559;791;Boltigen
7439395;46.636112213134766;6.839976787567139;2102;Ursy
7025037;46.18989181518555;9.000083923339844;5002;Bellinzona
7394619;46.52365493774414;6.541721820831299;5632;Denges
7438617;47.42475509643555;8.563809394836426;66;Opfikon
7336696;46.88694381713867;6.554174423217773;6512;Val-de-Travers
7438364;47.37049865722656;8.558499336242676;261;Zürich
7332722;47.414180755615234;9.440146446228027;3023;Speicher
7438281;47.569602966308594;7.57454776763916;2701;Basel
7254565;47.38960647583008;8.539352416992188;261;Zürich
7437878;47.42475509643555;8.563809394836426;66;Opfikon
7260188;47.10927581787109;7.524100780487059;538;Fraubrunnen
7434549;47.41519927978516;8.476568222045898;261;Zürich
7437633;46.55632781982422;6.580891609191895;5583;Crissier
7437203;47.17798614501953;8.441946029663086;1703;Hünenberg
7437547;45.99503326416016;8.943442344665527;5192;Lugano
6589278;47.19148635864258;8.924239158630371;1347;Tuggen
7437268;47.41422653198242;9.18594455718994;3402;Flawil
7437279;47.49938201904297;8.343612670898438;4049;Ehrendingen
7437010;46.23128509521485;6.079662322998047;6630;Meyrin
7341643;46.22005844116211;9.032414436340332;5002;Bellinzona
6977099;46.01498794555664;8.955583572387695;5192;Lugano
7436011;47.3885383605957;8.666447639465332;199;Volketswil
7432642;47.51162338256836;7.622425556182861;2769;Münchenstein
